,nom_du_site_de_comptage,comptage_horaire,date_et_heure_de_comptage,orientation_compteur,latitude,longitude,arrondissement,jour_ferie,vacances_scolaires,temperature_2m_c,weather_code_wmo_code,rain_mm,snowfall_cm,elevation,weather_code_wmo_code_category
6355,Totem 73 boulevard de Sébastopol,92,2024-11-20 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.9,2,0.0,0.0,48.0,cloud_variation
6356,Totem 73 boulevard de Sébastopol,40,2024-11-21 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.4,3,0.0,0.0,48.0,cloud_variation
6357,Totem 73 boulevard de Sébastopol,20,2024-11-21 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.5,3,0.0,0.0,48.0,cloud_variation
6358,Totem 73 boulevard de Sébastopol,11,2024-11-21 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.6,3,0.0,0.0,48.0,cloud_variation
6359,Totem 73 boulevard de Sébastopol,9,2024-11-21 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.6,3,0.0,0.0,48.0,cloud_variation
6360,Totem 73 boulevard de Sébastopol,30,2024-11-21 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.7,3,0.0,0.0,48.0,cloud_variation
6361,Totem 73 boulevard de Sébastopol,58,2024-11-21 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.6,3,0.0,0.0,48.0,cloud_variation
6362,Totem 73 boulevard de Sébastopol,198,2024-11-21 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.4,3,0.0,0.0,48.0,cloud_variation
6363,Totem 73 boulevard de Sébastopol,536,2024-11-21 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.2,3,0.0,0.0,48.0,cloud_variation
6364,Totem 73 boulevard de Sébastopol,523,2024-11-21 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.4,3,0.0,0.0,48.0,cloud_variation
6365,Totem 73 boulevard de Sébastopol,206,2024-11-21 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.7,3,0.0,0.0,48.0,cloud_variation
6366,Totem 73 boulevard de Sébastopol,106,2024-11-21 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.4,71,0.0,0.49,48.0,snow_or_sleet
6367,Totem 73 boulevard de Sébastopol,135,2024-11-21 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.4,73,0.0,0.56,48.0,snow_or_sleet
6368,Totem 73 boulevard de Sébastopol,122,2024-11-21 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.3,73,0.2,0.84,48.0,snow_or_sleet
6369,Totem 73 boulevard de Sébastopol,80,2024-11-21 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.6,73,0.0,0.98,48.0,snow_or_sleet
6370,Totem 73 boulevard de Sébastopol,84,2024-11-21 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.5,73,0.0,0.91,48.0,snow_or_sleet
6371,Totem 73 boulevard de Sébastopol,129,2024-11-21 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.2,73,0.0,0.63,48.0,snow_or_sleet
6372,Totem 73 boulevard de Sébastopol,150,2024-11-21 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.1,73,0.0,0.91,48.0,snow_or_sleet
6373,Totem 73 boulevard de Sébastopol,292,2024-11-21 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.4,73,0.0,0.98,48.0,snow_or_sleet
6374,Totem 73 boulevard de Sébastopol,270,2024-11-21 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.8,71,0.0,0.21,48.0,snow_or_sleet
6375,Totem 73 boulevard de Sébastopol,161,2024-11-21 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.0,3,0.0,0.0,48.0,cloud_variation
6376,Totem 73 boulevard de Sébastopol,105,2024-11-21 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.7,3,0.0,0.0,48.0,cloud_variation
6377,Totem 73 boulevard de Sébastopol,105,2024-11-21 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.3,3,0.0,0.0,48.0,cloud_variation
6378,Totem 73 boulevard de Sébastopol,121,2024-11-21 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.1,1,0.0,0.0,48.0,cloud_variation
6379,Totem 73 boulevard de Sébastopol,81,2024-11-21 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.5,3,0.0,0.0,48.0,cloud_variation
6380,Totem 73 boulevard de Sébastopol,54,2024-11-22 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.2,2,0.0,0.0,48.0,cloud_variation
6381,Totem 73 boulevard de Sébastopol,31,2024-11-22 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.5,3,0.0,0.0,48.0,cloud_variation
6382,Totem 73 boulevard de Sébastopol,17,2024-11-22 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.2,3,0.0,0.0,48.0,cloud_variation
6383,Totem 73 boulevard de Sébastopol,20,2024-11-22 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,-0.4,3,0.0,0.0,48.0,cloud_variation
6384,Totem 73 boulevard de Sébastopol,24,2024-11-22 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.2,3,0.0,0.0,48.0,cloud_variation
6385,Totem 73 boulevard de Sébastopol,40,2024-11-22 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.3,71,0.0,0.42,48.0,snow_or_sleet
6386,Totem 73 boulevard de Sébastopol,107,2024-11-22 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.0,61,0.3,0.14,48.0,rain_snow_combination
6387,Totem 73 boulevard de Sébastopol,278,2024-11-22 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.1,71,0.0,0.0,48.0,snow_or_sleet
6388,Totem 73 boulevard de Sébastopol,315,2024-11-22 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.5,61,1.2,0.63,48.0,rain_snow_combination
6389,Totem 73 boulevard de Sébastopol,221,2024-11-22 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.3,85,0.2,0.21,48.0,showers_or_small_hail
6390,Totem 73 boulevard de Sébastopol,216,2024-11-22 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.0,2,0.0,0.0,48.0,cloud_variation
6391,Totem 73 boulevard de Sébastopol,253,2024-11-22 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.7,61,0.0,0.0,48.0,rain_snow_combination
6392,Totem 73 boulevard de Sébastopol,252,2024-11-22 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.6,61,0.0,0.0,48.0,rain_snow_combination
6393,Totem 73 boulevard de Sébastopol,293,2024-11-22 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.8,3,0.0,0.0,48.0,cloud_variation
6394,Totem 73 boulevard de Sébastopol,232,2024-11-22 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.3,61,0.6,0.0,48.0,rain_snow_combination
6395,Totem 73 boulevard de Sébastopol,211,2024-11-22 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.0,61,0.2,0.0,48.0,rain_snow_combination
6396,Totem 73 boulevard de Sébastopol,330,2024-11-22 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.2,1,0.0,0.0,48.0,cloud_variation
6397,Totem 73 boulevard de Sébastopol,416,2024-11-22 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.9,1,0.0,0.0,48.0,cloud_variation
6398,Totem 73 boulevard de Sébastopol,383,2024-11-22 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.9,1,0.0,0.0,48.0,cloud_variation
6399,Totem 73 boulevard de Sébastopol,252,2024-11-22 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.9,3,0.0,0.0,48.0,cloud_variation
6400,Totem 73 boulevard de Sébastopol,184,2024-11-22 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.1,61,0.2,0.0,48.0,rain_snow_combination
6401,Totem 73 boulevard de Sébastopol,132,2024-11-22 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.1,61,0.0,0.0,48.0,rain_snow_combination
6402,Totem 73 boulevard de Sébastopol,170,2024-11-22 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.6,1,0.0,0.0,48.0,cloud_variation
6403,Totem 73 boulevard de Sébastopol,142,2024-11-22 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.2,0,0.0,0.0,48.0,cloud_variation
6404,Totem 73 boulevard de Sébastopol,89,2024-11-23 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.4,1,0.0,0.0,48.0,cloud_variation
6405,Totem 73 boulevard de Sébastopol,92,2024-11-23 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.2,3,0.0,0.0,48.0,cloud_variation
6406,Totem 73 boulevard de Sébastopol,43,2024-11-23 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.2,3,0.0,0.0,48.0,cloud_variation
6407,Totem 73 boulevard de Sébastopol,46,2024-11-23 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,0.8,3,0.0,0.0,48.0,cloud_variation
6408,Totem 73 boulevard de Sébastopol,43,2024-11-23 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.2,3,0.0,0.0,48.0,cloud_variation
6409,Totem 73 boulevard de Sébastopol,37,2024-11-23 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.4,3,0.0,0.0,48.0,cloud_variation
6410,Totem 73 boulevard de Sébastopol,46,2024-11-23 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.9,3,0.0,0.0,48.0,cloud_variation
6411,Totem 73 boulevard de Sébastopol,100,2024-11-23 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,1.9,3,0.0,0.0,48.0,cloud_variation
6412,Totem 73 boulevard de Sébastopol,160,2024-11-23 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.2,3,0.0,0.0,48.0,cloud_variation
6413,Totem 73 boulevard de Sébastopol,233,2024-11-23 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,2.9,3,0.0,0.0,48.0,cloud_variation
6414,Totem 73 boulevard de Sébastopol,244,2024-11-23 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,3.4,3,0.0,0.0,48.0,cloud_variation
6415,Totem 73 boulevard de Sébastopol,330,2024-11-23 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,4.1,3,0.0,0.0,48.0,cloud_variation
6416,Totem 73 boulevard de Sébastopol,301,2024-11-23 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,5.5,3,0.0,0.0,48.0,cloud_variation
6417,Totem 73 boulevard de Sébastopol,333,2024-11-23 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,6.8,3,0.0,0.0,48.0,cloud_variation
6418,Totem 73 boulevard de Sébastopol,418,2024-11-23 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,7.9,3,0.0,0.0,48.0,cloud_variation
6419,Totem 73 boulevard de Sébastopol,375,2024-11-23 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.1,3,0.0,0.0,48.0,cloud_variation
6420,Totem 73 boulevard de Sébastopol,308,2024-11-23 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.2,3,0.0,0.0,48.0,cloud_variation
6421,Totem 73 boulevard de Sébastopol,333,2024-11-23 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,3,0.0,0.0,48.0,cloud_variation
6422,Totem 73 boulevard de Sébastopol,319,2024-11-23 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,3,0.0,0.0,48.0,cloud_variation
6423,Totem 73 boulevard de Sébastopol,228,2024-11-23 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.0,3,0.0,0.0,48.0,cloud_variation
6424,Totem 73 boulevard de Sébastopol,190,2024-11-23 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.7,3,0.0,0.0,48.0,cloud_variation
6425,Totem 73 boulevard de Sébastopol,161,2024-11-23 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,3,0.0,0.0,48.0,cloud_variation
6426,Totem 73 boulevard de Sébastopol,158,2024-11-23 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.2,3,0.0,0.0,48.0,cloud_variation
6427,Totem 73 boulevard de Sébastopol,162,2024-11-23 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.3,3,0.0,0.0,48.0,cloud_variation
6428,Totem 73 boulevard de Sébastopol,141,2024-11-24 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.8,3,0.0,0.0,48.0,cloud_variation
6429,Totem 73 boulevard de Sébastopol,156,2024-11-24 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.8,3,0.0,0.0,48.0,cloud_variation
6430,Totem 73 boulevard de Sébastopol,71,2024-11-24 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,11.9,3,0.0,0.0,48.0,cloud_variation
6431,Totem 73 boulevard de Sébastopol,67,2024-11-24 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,12.9,3,0.0,0.0,48.0,cloud_variation
6432,Totem 73 boulevard de Sébastopol,39,2024-11-24 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.1,3,0.0,0.0,48.0,cloud_variation
6433,Totem 73 boulevard de Sébastopol,28,2024-11-24 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.2,3,0.0,0.0,48.0,cloud_variation
6434,Totem 73 boulevard de Sébastopol,36,2024-11-24 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.9,3,0.0,0.0,48.0,cloud_variation
6435,Totem 73 boulevard de Sébastopol,74,2024-11-24 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.7,3,0.0,0.0,48.0,cloud_variation
6436,Totem 73 boulevard de Sébastopol,137,2024-11-24 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.4,3,0.0,0.0,48.0,cloud_variation
6437,Totem 73 boulevard de Sébastopol,208,2024-11-24 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.5,3,0.0,0.0,48.0,cloud_variation
6438,Totem 73 boulevard de Sébastopol,221,2024-11-24 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.2,3,0.0,0.0,48.0,cloud_variation
6439,Totem 73 boulevard de Sébastopol,325,2024-11-24 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.1,3,0.0,0.0,48.0,cloud_variation
6440,Totem 73 boulevard de Sébastopol,330,2024-11-24 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.6,3,0.0,0.0,48.0,cloud_variation
6441,Totem 73 boulevard de Sébastopol,351,2024-11-24 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.0,3,0.0,0.0,48.0,cloud_variation
6442,Totem 73 boulevard de Sébastopol,381,2024-11-24 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.1,3,0.0,0.0,48.0,cloud_variation
6443,Totem 73 boulevard de Sébastopol,353,2024-11-24 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.2,80,0.1,0.0,48.0,showers_or_small_hail
6444,Totem 73 boulevard de Sébastopol,336,2024-11-24 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,17.0,3,0.0,0.0,48.0,cloud_variation
6445,Totem 73 boulevard de Sébastopol,296,2024-11-24 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.7,3,0.0,0.0,48.0,cloud_variation
6446,Totem 73 boulevard de Sébastopol,256,2024-11-24 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.6,3,0.0,0.0,48.0,cloud_variation
6447,Totem 73 boulevard de Sébastopol,178,2024-11-24 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.2,80,0.2,0.0,48.0,showers_or_small_hail
6448,Totem 73 boulevard de Sébastopol,141,2024-11-24 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.8,3,0.0,0.0,48.0,cloud_variation
6449,Totem 73 boulevard de Sébastopol,107,2024-11-24 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.0,3,0.0,0.0,48.0,cloud_variation
6450,Totem 73 boulevard de Sébastopol,92,2024-11-24 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.4,3,0.0,0.0,48.0,cloud_variation
6451,Totem 73 boulevard de Sébastopol,43,2024-11-24 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.8,2,0.0,0.0,48.0,cloud_variation
6452,Totem 73 boulevard de Sébastopol,22,2024-11-25 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.6,3,0.0,0.0,48.0,cloud_variation
6453,Totem 73 boulevard de Sébastopol,15,2024-11-25 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.7,3,0.0,0.0,48.0,cloud_variation
6454,Totem 73 boulevard de Sébastopol,9,2024-11-25 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.5,3,0.0,0.0,48.0,cloud_variation
6455,Totem 73 boulevard de Sébastopol,12,2024-11-25 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,16.0,3,0.0,0.0,48.0,cloud_variation
6456,Totem 73 boulevard de Sébastopol,18,2024-11-25 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.7,3,0.0,0.0,48.0,cloud_variation
6457,Totem 73 boulevard de Sébastopol,51,2024-11-25 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.7,3,0.0,0.0,48.0,cloud_variation
6458,Totem 73 boulevard de Sébastopol,169,2024-11-25 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.7,61,0.1,0.0,48.0,rain_snow_combination
6459,Totem 73 boulevard de Sébastopol,500,2024-11-25 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,15.0,61,1.0,0.0,48.0,rain_snow_combination
6460,Totem 73 boulevard de Sébastopol,413,2024-11-25 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,14.4,61,1.3,0.0,48.0,rain_snow_combination
6461,Totem 73 boulevard de Sébastopol,150,2024-11-25 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.7,61,2.4,0.0,48.0,rain_snow_combination
6462,Totem 73 boulevard de Sébastopol,92,2024-11-25 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,13.6,61,2.2,0.0,48.0,rain_snow_combination
6463,Totem 73 boulevard de Sébastopol,126,2024-11-25 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.9,61,1.5,0.0,48.0,rain_snow_combination
6464,Totem 73 boulevard de Sébastopol,149,2024-11-25 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.0,61,0.9,0.0,48.0,rain_snow_combination
6465,Totem 73 boulevard de Sébastopol,135,2024-11-25 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.9,61,0.7,0.0,48.0,rain_snow_combination
6466,Totem 73 boulevard de Sébastopol,179,2024-11-25 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.4,61,0.3,0.0,48.0,rain_snow_combination
6467,Totem 73 boulevard de Sébastopol,197,2024-11-25 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.7,3,0.0,0.0,48.0,cloud_variation
6468,Totem 73 boulevard de Sébastopol,326,2024-11-25 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.6,3,0.0,0.0,48.0,cloud_variation
6469,Totem 73 boulevard de Sébastopol,576,2024-11-25 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,3,0.0,0.0,48.0,cloud_variation
6470,Totem 73 boulevard de Sébastopol,495,2024-11-25 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.8,3,0.0,0.0,48.0,cloud_variation
6471,Totem 73 boulevard de Sébastopol,242,2024-11-25 19:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,3,0.0,0.0,48.0,cloud_variation
6472,Totem 73 boulevard de Sébastopol,178,2024-11-25 20:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.4,3,0.0,0.0,48.0,cloud_variation
6473,Totem 73 boulevard de Sébastopol,154,2024-11-25 21:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,61,0.2,0.0,48.0,rain_snow_combination
6474,Totem 73 boulevard de Sébastopol,166,2024-11-25 22:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,61,0.3,0.0,48.0,rain_snow_combination
6475,Totem 73 boulevard de Sébastopol,32,2024-11-25 23:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,61,0.6,0.0,48.0,rain_snow_combination
6476,Totem 73 boulevard de Sébastopol,21,2024-11-26 00:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.5,80,2.1,0.0,48.0,showers_or_small_hail
6477,Totem 73 boulevard de Sébastopol,13,2024-11-26 01:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,80,0.6,0.0,48.0,showers_or_small_hail
6478,Totem 73 boulevard de Sébastopol,6,2024-11-26 02:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,80,0.1,0.0,48.0,showers_or_small_hail
6479,Totem 73 boulevard de Sébastopol,12,2024-11-26 03:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.9,80,0.0,0.0,48.0,showers_or_small_hail
6480,Totem 73 boulevard de Sébastopol,23,2024-11-26 04:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.7,3,0.0,0.0,48.0,cloud_variation
6481,Totem 73 boulevard de Sébastopol,59,2024-11-26 05:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,3,0.0,0.0,48.0,cloud_variation
6482,Totem 73 boulevard de Sébastopol,252,2024-11-26 06:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,2,0.0,0.0,48.0,cloud_variation
6483,Totem 73 boulevard de Sébastopol,735,2024-11-26 07:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.6,3,0.0,0.0,48.0,cloud_variation
6484,Totem 73 boulevard de Sébastopol,693,2024-11-26 08:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.3,2,0.0,0.0,48.0,cloud_variation
6485,Totem 73 boulevard de Sébastopol,303,2024-11-26 09:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.7,3,0.0,0.0,48.0,cloud_variation
6486,Totem 73 boulevard de Sébastopol,254,2024-11-26 10:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.3,3,0.0,0.0,48.0,cloud_variation
6487,Totem 73 boulevard de Sébastopol,338,2024-11-26 11:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.1,2,0.0,0.0,48.0,cloud_variation
6488,Totem 73 boulevard de Sébastopol,335,2024-11-26 12:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.6,2,0.0,0.0,48.0,cloud_variation
6489,Totem 73 boulevard de Sébastopol,265,2024-11-26 13:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.9,2,0.0,0.0,48.0,cloud_variation
6490,Totem 73 boulevard de Sébastopol,331,2024-11-26 14:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.4,2,0.0,0.0,48.0,cloud_variation
6491,Totem 73 boulevard de Sébastopol,304,2024-11-26 15:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,10.5,2,0.0,0.0,48.0,cloud_variation
6492,Totem 73 boulevard de Sébastopol,440,2024-11-26 16:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.9,2,0.0,0.0,48.0,cloud_variation
6493,Totem 73 boulevard de Sébastopol,664,2024-11-26 17:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,9.2,1,0.0,0.0,48.0,cloud_variation
6494,Totem 73 boulevard de Sébastopol,653,2024-11-26 18:00:00+00:00,N-S,48.86377,2.35096,Paris 2e Arrondissement,0,aucune,8.5,3,0.0,0.0,48.0,cloud_variation
