,comptage_horaire,jour_ferie,vacances_scolaires,date_et_heure_de_comptage_utc,date_et_heure_de_comptage_local,date_et_heure_de_comptage_week_end,date_et_heure_de_comptage_sin_hour,date_et_heure_de_comptage_cos_hour,date_et_heure_de_comptage_sin_day_of_week,date_et_heure_de_comptage_cos_day_of_week,date_et_heure_de_comptage_sin_month,date_et_heure_de_comptage_cos_month
5838,271,0,Vacances de la Toussaint,2024-10-30 10:00:00+00:00,2024-10-30 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5839,316,0,Vacances de la Toussaint,2024-10-30 11:00:00+00:00,2024-10-30 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5840,317,0,Vacances de la Toussaint,2024-10-30 12:00:00+00:00,2024-10-30 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5841,300,0,Vacances de la Toussaint,2024-10-30 13:00:00+00:00,2024-10-30 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5842,292,0,Vacances de la Toussaint,2024-10-30 14:00:00+00:00,2024-10-30 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5843,283,0,Vacances de la Toussaint,2024-10-30 15:00:00+00:00,2024-10-30 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5844,404,0,Vacances de la Toussaint,2024-10-30 16:00:00+00:00,2024-10-30 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5845,657,0,Vacances de la Toussaint,2024-10-30 17:00:00+00:00,2024-10-30 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5846,543,0,Vacances de la Toussaint,2024-10-30 18:00:00+00:00,2024-10-30 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5847,350,0,Vacances de la Toussaint,2024-10-30 19:00:00+00:00,2024-10-30 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5848,252,0,Vacances de la Toussaint,2024-10-30 20:00:00+00:00,2024-10-30 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5849,245,0,Vacances de la Toussaint,2024-10-30 21:00:00+00:00,2024-10-30 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5850,233,0,Vacances de la Toussaint,2024-10-30 22:00:00+00:00,2024-10-30 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001
5851,105,0,Vacances de la Toussaint,2024-10-30 23:00:00+00:00,2024-10-31 00:00:00+01:00,0,0.0,1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5852,65,0,Vacances de la Toussaint,2024-10-31 00:00:00+00:00,2024-10-31 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5853,41,0,Vacances de la Toussaint,2024-10-31 01:00:00+00:00,2024-10-31 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5854,18,0,Vacances de la Toussaint,2024-10-31 02:00:00+00:00,2024-10-31 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5855,21,0,Vacances de la Toussaint,2024-10-31 03:00:00+00:00,2024-10-31 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5856,28,0,Vacances de la Toussaint,2024-10-31 04:00:00+00:00,2024-10-31 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5857,66,0,Vacances de la Toussaint,2024-10-31 05:00:00+00:00,2024-10-31 06:00:00+01:00,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5858,181,0,Vacances de la Toussaint,2024-10-31 06:00:00+00:00,2024-10-31 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5859,415,0,Vacances de la Toussaint,2024-10-31 07:00:00+00:00,2024-10-31 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5860,506,0,Vacances de la Toussaint,2024-10-31 08:00:00+00:00,2024-10-31 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5861,299,0,Vacances de la Toussaint,2024-10-31 09:00:00+00:00,2024-10-31 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5862,244,0,Vacances de la Toussaint,2024-10-31 10:00:00+00:00,2024-10-31 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5863,336,0,Vacances de la Toussaint,2024-10-31 11:00:00+00:00,2024-10-31 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5864,325,0,Vacances de la Toussaint,2024-10-31 12:00:00+00:00,2024-10-31 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5865,290,0,Vacances de la Toussaint,2024-10-31 13:00:00+00:00,2024-10-31 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5866,281,0,Vacances de la Toussaint,2024-10-31 14:00:00+00:00,2024-10-31 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5867,297,0,Vacances de la Toussaint,2024-10-31 15:00:00+00:00,2024-10-31 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5868,430,0,Vacances de la Toussaint,2024-10-31 16:00:00+00:00,2024-10-31 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5869,613,0,Vacances de la Toussaint,2024-10-31 17:00:00+00:00,2024-10-31 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5870,484,0,Vacances de la Toussaint,2024-10-31 18:00:00+00:00,2024-10-31 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5871,349,0,Vacances de la Toussaint,2024-10-31 19:00:00+00:00,2024-10-31 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5872,214,0,Vacances de la Toussaint,2024-10-31 20:00:00+00:00,2024-10-31 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5873,194,0,Vacances de la Toussaint,2024-10-31 21:00:00+00:00,2024-10-31 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5874,205,0,Vacances de la Toussaint,2024-10-31 22:00:00+00:00,2024-10-31 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001
5875,173,1,Vacances de la Toussaint,2024-10-31 23:00:00+00:00,2024-11-01 00:00:00+01:00,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5876,141,1,Vacances de la Toussaint,2024-11-01 00:00:00+00:00,2024-11-01 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5877,167,1,Vacances de la Toussaint,2024-11-01 01:00:00+00:00,2024-11-01 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5878,89,1,Vacances de la Toussaint,2024-11-01 02:00:00+00:00,2024-11-01 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5879,74,1,Vacances de la Toussaint,2024-11-01 03:00:00+00:00,2024-11-01 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5880,47,1,Vacances de la Toussaint,2024-11-01 04:00:00+00:00,2024-11-01 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5881,49,1,Vacances de la Toussaint,2024-11-01 05:00:00+00:00,2024-11-01 06:00:00+01:00,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5882,39,1,Vacances de la Toussaint,2024-11-01 06:00:00+00:00,2024-11-01 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5883,85,1,Vacances de la Toussaint,2024-11-01 07:00:00+00:00,2024-11-01 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5884,159,1,Vacances de la Toussaint,2024-11-01 08:00:00+00:00,2024-11-01 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5885,191,1,Vacances de la Toussaint,2024-11-01 09:00:00+00:00,2024-11-01 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5886,215,1,Vacances de la Toussaint,2024-11-01 10:00:00+00:00,2024-11-01 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5887,253,1,Vacances de la Toussaint,2024-11-01 11:00:00+00:00,2024-11-01 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5888,220,1,Vacances de la Toussaint,2024-11-01 12:00:00+00:00,2024-11-01 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5889,272,1,Vacances de la Toussaint,2024-11-01 13:00:00+00:00,2024-11-01 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5890,342,1,Vacances de la Toussaint,2024-11-01 14:00:00+00:00,2024-11-01 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5891,301,1,Vacances de la Toussaint,2024-11-01 15:00:00+00:00,2024-11-01 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5892,324,1,Vacances de la Toussaint,2024-11-01 16:00:00+00:00,2024-11-01 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5893,341,1,Vacances de la Toussaint,2024-11-01 17:00:00+00:00,2024-11-01 18:00:00+01:00,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5894,308,1,Vacances de la Toussaint,2024-11-01 18:00:00+00:00,2024-11-01 19:00:00+01:00,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5895,226,1,Vacances de la Toussaint,2024-11-01 19:00:00+00:00,2024-11-01 20:00:00+01:00,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5896,149,1,Vacances de la Toussaint,2024-11-01 20:00:00+00:00,2024-11-01 21:00:00+01:00,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5897,142,1,Vacances de la Toussaint,2024-11-01 21:00:00+00:00,2024-11-01 22:00:00+01:00,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5898,155,1,Vacances de la Toussaint,2024-11-01 22:00:00+00:00,2024-11-01 23:00:00+01:00,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
5899,118,0,Vacances de la Toussaint,2024-11-01 23:00:00+00:00,2024-11-02 00:00:00+01:00,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5900,108,0,Vacances de la Toussaint,2024-11-02 00:00:00+00:00,2024-11-02 01:00:00+01:00,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5901,67,0,Vacances de la Toussaint,2024-11-02 01:00:00+00:00,2024-11-02 02:00:00+01:00,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5902,38,0,Vacances de la Toussaint,2024-11-02 02:00:00+00:00,2024-11-02 03:00:00+01:00,1,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5903,31,0,Vacances de la Toussaint,2024-11-02 03:00:00+00:00,2024-11-02 04:00:00+01:00,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5904,31,0,Vacances de la Toussaint,2024-11-02 04:00:00+00:00,2024-11-02 05:00:00+01:00,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5905,38,0,Vacances de la Toussaint,2024-11-02 05:00:00+00:00,2024-11-02 06:00:00+01:00,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5906,40,0,Vacances de la Toussaint,2024-11-02 06:00:00+00:00,2024-11-02 07:00:00+01:00,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5907,70,0,Vacances de la Toussaint,2024-11-02 07:00:00+00:00,2024-11-02 08:00:00+01:00,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5908,161,0,Vacances de la Toussaint,2024-11-02 08:00:00+00:00,2024-11-02 09:00:00+01:00,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5909,231,0,Vacances de la Toussaint,2024-11-02 09:00:00+00:00,2024-11-02 10:00:00+01:00,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5910,281,0,Vacances de la Toussaint,2024-11-02 10:00:00+00:00,2024-11-02 11:00:00+01:00,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5911,281,0,Vacances de la Toussaint,2024-11-02 11:00:00+00:00,2024-11-02 12:00:00+01:00,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5912,321,0,Vacances de la Toussaint,2024-11-02 12:00:00+00:00,2024-11-02 13:00:00+01:00,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5913,282,0,Vacances de la Toussaint,2024-11-02 13:00:00+00:00,2024-11-02 14:00:00+01:00,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5914,360,0,Vacances de la Toussaint,2024-11-02 14:00:00+00:00,2024-11-02 15:00:00+01:00,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5915,374,0,Vacances de la Toussaint,2024-11-02 15:00:00+00:00,2024-11-02 16:00:00+01:00,1,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5916,324,0,Vacances de la Toussaint,2024-11-02 16:00:00+00:00,2024-11-02 17:00:00+01:00,1,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5917,352,0,Vacances de la Toussaint,2024-11-02 17:00:00+00:00,2024-11-02 18:00:00+01:00,1,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5918,264,0,Vacances de la Toussaint,2024-11-02 18:00:00+00:00,2024-11-02 19:00:00+01:00,1,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5919,236,0,Vacances de la Toussaint,2024-11-02 19:00:00+00:00,2024-11-02 20:00:00+01:00,1,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5920,187,0,Vacances de la Toussaint,2024-11-02 20:00:00+00:00,2024-11-02 21:00:00+01:00,1,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5921,144,0,Vacances de la Toussaint,2024-11-02 21:00:00+00:00,2024-11-02 22:00:00+01:00,1,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5922,127,0,Vacances de la Toussaint,2024-11-02 22:00:00+00:00,2024-11-02 23:00:00+01:00,1,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
5923,135,0,Vacances de la Toussaint,2024-11-02 23:00:00+00:00,2024-11-03 00:00:00+01:00,1,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5924,97,0,Vacances de la Toussaint,2024-11-03 00:00:00+00:00,2024-11-03 01:00:00+01:00,1,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5925,84,0,Vacances de la Toussaint,2024-11-03 01:00:00+00:00,2024-11-03 02:00:00+01:00,1,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5926,55,0,Vacances de la Toussaint,2024-11-03 02:00:00+00:00,2024-11-03 03:00:00+01:00,1,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5927,50,0,Vacances de la Toussaint,2024-11-03 03:00:00+00:00,2024-11-03 04:00:00+01:00,1,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5928,39,0,Vacances de la Toussaint,2024-11-03 04:00:00+00:00,2024-11-03 05:00:00+01:00,1,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5929,37,0,Vacances de la Toussaint,2024-11-03 05:00:00+00:00,2024-11-03 06:00:00+01:00,1,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5930,37,0,Vacances de la Toussaint,2024-11-03 06:00:00+00:00,2024-11-03 07:00:00+01:00,1,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5931,63,0,Vacances de la Toussaint,2024-11-03 07:00:00+00:00,2024-11-03 08:00:00+01:00,1,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5932,113,0,Vacances de la Toussaint,2024-11-03 08:00:00+00:00,2024-11-03 09:00:00+01:00,1,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5933,165,0,Vacances de la Toussaint,2024-11-03 09:00:00+00:00,2024-11-03 10:00:00+01:00,1,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5934,187,0,Vacances de la Toussaint,2024-11-03 10:00:00+00:00,2024-11-03 11:00:00+01:00,1,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5935,267,0,Vacances de la Toussaint,2024-11-03 11:00:00+00:00,2024-11-03 12:00:00+01:00,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5936,285,0,Vacances de la Toussaint,2024-11-03 12:00:00+00:00,2024-11-03 13:00:00+01:00,1,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5937,301,0,Vacances de la Toussaint,2024-11-03 13:00:00+00:00,2024-11-03 14:00:00+01:00,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5938,336,0,Vacances de la Toussaint,2024-11-03 14:00:00+00:00,2024-11-03 15:00:00+01:00,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5939,263,0,Vacances de la Toussaint,2024-11-03 15:00:00+00:00,2024-11-03 16:00:00+01:00,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5940,301,0,Vacances de la Toussaint,2024-11-03 16:00:00+00:00,2024-11-03 17:00:00+01:00,1,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5941,289,0,Vacances de la Toussaint,2024-11-03 17:00:00+00:00,2024-11-03 18:00:00+01:00,1,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5942,265,0,Vacances de la Toussaint,2024-11-03 18:00:00+00:00,2024-11-03 19:00:00+01:00,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5943,154,0,Vacances de la Toussaint,2024-11-03 19:00:00+00:00,2024-11-03 20:00:00+01:00,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5944,106,0,Vacances de la Toussaint,2024-11-03 20:00:00+00:00,2024-11-03 21:00:00+01:00,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5945,108,0,Vacances de la Toussaint,2024-11-03 21:00:00+00:00,2024-11-03 22:00:00+01:00,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5946,68,0,Vacances de la Toussaint,2024-11-03 22:00:00+00:00,2024-11-03 23:00:00+01:00,1,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
5947,39,0,aucune,2024-11-03 23:00:00+00:00,2024-11-04 00:00:00+01:00,0,0.0,1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
5948,16,0,aucune,2024-11-04 00:00:00+00:00,2024-11-04 01:00:00+01:00,0,0.25881904510252074,0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384
5949,8,0,aucune,2024-11-04 01:00:00+00:00,2024-11-04 02:00:00+01:00,0,0.49999999999999994,0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384
5950,10,0,aucune,2024-11-04 02:00:00+00:00,2024-11-04 03:00:00+01:00,0,0.7071067811865476,0.7071067811865476,0.0,1.0,-0.5000000000000004,0.8660254037844384
5951,11,0,aucune,2024-11-04 03:00:00+00:00,2024-11-04 04:00:00+01:00,0,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.5000000000000004,0.8660254037844384
5952,26,0,aucune,2024-11-04 04:00:00+00:00,2024-11-04 05:00:00+01:00,0,0.9659258262890683,0.25881904510252074,0.0,1.0,-0.5000000000000004,0.8660254037844384
5953,58,0,aucune,2024-11-04 05:00:00+00:00,2024-11-04 06:00:00+01:00,0,1.0,6.123233995736766e-17,0.0,1.0,-0.5000000000000004,0.8660254037844384
5954,249,0,aucune,2024-11-04 06:00:00+00:00,2024-11-04 07:00:00+01:00,0,0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384
5955,706,0,aucune,2024-11-04 07:00:00+00:00,2024-11-04 08:00:00+01:00,0,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.5000000000000004,0.8660254037844384
5956,565,0,aucune,2024-11-04 08:00:00+00:00,2024-11-04 09:00:00+01:00,0,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.5000000000000004,0.8660254037844384
5957,297,0,aucune,2024-11-04 09:00:00+00:00,2024-11-04 10:00:00+01:00,0,0.49999999999999994,-0.8660254037844387,0.0,1.0,-0.5000000000000004,0.8660254037844384
5958,228,0,aucune,2024-11-04 10:00:00+00:00,2024-11-04 11:00:00+01:00,0,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.5000000000000004,0.8660254037844384
5959,316,0,aucune,2024-11-04 11:00:00+00:00,2024-11-04 12:00:00+01:00,0,1.2246467991473532e-16,-1.0,0.0,1.0,-0.5000000000000004,0.8660254037844384
5960,306,0,aucune,2024-11-04 12:00:00+00:00,2024-11-04 13:00:00+01:00,0,-0.2588190451025208,-0.9659258262890683,0.0,1.0,-0.5000000000000004,0.8660254037844384
5961,288,0,aucune,2024-11-04 13:00:00+00:00,2024-11-04 14:00:00+01:00,0,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.5000000000000004,0.8660254037844384
5962,273,0,aucune,2024-11-04 14:00:00+00:00,2024-11-04 15:00:00+01:00,0,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.5000000000000004,0.8660254037844384
5963,317,0,aucune,2024-11-04 15:00:00+00:00,2024-11-04 16:00:00+01:00,0,-0.8660254037844385,-0.5000000000000004,0.0,1.0,-0.5000000000000004,0.8660254037844384
5964,419,0,aucune,2024-11-04 16:00:00+00:00,2024-11-04 17:00:00+01:00,0,-0.9659258262890683,-0.25881904510252063,0.0,1.0,-0.5000000000000004,0.8660254037844384
